OSM_ID,Name,latitude,longitude,Amenity_Type,Cuisine,Price_Level_OSM,Website,Review_Text,Review_Sentiment_Score,Final_NLP_Rating
10289076109,Phở Việt Nam,10.771252,106.6962092,restaurant,vietnamese,,https://phovietnam.vn/,"Thái độ nhân viên không tốt, không hài lòng.",-0.97,0.07500000000000007
10291273209,Bò né Bà Nũi,10.7684873,106.6988672,restaurant,vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.83,4.575
10293027910,Ănăn Saigon,10.7718032,106.7029748,restaurant,seafood;vietnamese,,https://anansaigon.com/,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.7,4.25
10295999609,맛찬들 소금구이,10.7673838,106.6911045,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.9,0.24999999999999994
10296577020,Linh,10.7710994,106.6963805,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.6,4.0
10296583010,Linh,10.7712929,106.6964334,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.88,4.699999999999999
10316729510,,10.7687051,106.6973071,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",1.0,5.0
10542515609,,10.7721187,106.6859738,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.88,0.3
10548304054,Nhà Hàng Bornga,10.795037,106.7194332,restaurant,french,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.87,0.325
10556586410,,10.779601,106.7027786,restaurant,vietnamese,,https://theshamballa.com/,"Món ăn quá tệ, không đáng tiền chút nào.",-0.85,0.37500000000000006
10560797894,King Food,10.7937153,106.7217833,restaurant,pizza,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.95,4.875
10586161922,Little HaNoi Egg Coffee,10.768602,106.6900885,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.74,4.35
10586444881,Fritz,10.7661583,106.6895948,restaurant,german,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.94,0.15000000000000013
10586926805,Pho Hai thien,10.7678297,106.6950547,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.63,4.074999999999999
10589803105,,10.7677865,106.6937588,restaurant,vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.66,4.15
10606258633,Gió,10.7882025,106.7089329,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.88,0.3
10607223987,Saigon Cafe,10.7867196,106.7111343,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.67,0.825
10609410705,,10.7934866,106.6868072,restaurant,vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.7,0.7500000000000001
10610721206,,10.7920804,106.6870007,restaurant,vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.82,0.4500000000000001
10617498505,Quán Chay Nhà Tôi,10.7884577,106.6975684,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.89,4.7250000000000005
10649373448,18 BEER CLUB,10.7736329,106.6974832,restaurant,vietnamese;coffee_shop,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.95,4.875
10680096005,,10.7867159,106.699816,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.79,4.475
10688212005,,10.7798488,106.7028982,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.84,0.4000000000000001
10690009990,Okkio,10.7757723,106.7032334,cafe,,,https://m.facebook.com/okkiocaffe/,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.63,0.925
10692906351,Rau Ơi,10.768605,106.6979483,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.7,4.25
10694753745,Bep Me In,10.7675414,106.698786,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.7,4.25
10707993054,Đen Cafe,10.7568215,106.6891981,cafe,coffee_shop,,https://www.watermelon.to/dencafe,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.65,0.875
10711290348,SBS GI,10.7842139,106.6963563,restaurant,vietnamese,,https://sbsgi.vn/,"Món ăn quá tệ, không đáng tiền chút nào.",-0.78,0.5499999999999999
10715978805,,10.7703176,106.6944165,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.62,0.95
10716163105,Quán Nước Mía 600,10.7565335,106.6893094,cafe,vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.72,0.7000000000000001
10721522827,Le Comptoir,10.7742088,106.7058054,restaurant,local,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.71,0.7250000000000001
10725548624,Highlands Coffee,10.7823677,106.6894469,cafe,coffee_shop;vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.72,0.7000000000000001
10734176205,Quan nem,10.7858018,106.7009098,restaurant,vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.76,4.4
10736277207,365 Chay,10.7693971,106.6972643,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.62,4.050000000000001
10736286030,Bon's vegan,10.7707914,106.7003549,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.85,4.625
10738913812,JUICETIN,10.780694,106.707006,cafe,coffee_shop,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.85,0.37500000000000006
10741748106,,10.7669113,106.6976088,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.82,0.4500000000000001
10752401490,Le Mékong,10.7782912,106.6908268,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.78,4.45
10758253505,Quán ăn/ caffe,10.7728199,106.7252577,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.85,4.625
10758253506,Quán ăn/ cafe she,10.7726266,106.7255556,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.87,0.325
10778185205,Nhà Của Mèo,10.7859053,106.7047625,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.85,4.625
10778185206,,10.7719595,106.695915,restaurant,curry,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.72,0.7000000000000001
10780370911,Highlands Coffee,10.778199,106.7132184,cafe,coffee_shop;vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.84,0.4000000000000001
10780370912,C.Tao Chinese Restaurant,10.7791876,106.7133246,restaurant,chinese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.73,4.325
10799072559,Quán Út Hương,10.7579166,106.6889111,restaurant,vietnamese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.84,4.6
10804107493,Pasta Danza Cafe,10.7687232,106.7012824,restaurant,pizza,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.8,4.5
10804118806,,10.7649331,106.6947879,restaurant,english,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.73,4.325
10804421905,,10.7651522,106.6952164,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.68,0.7999999999999998
10813698530,Highlands Coffee,10.7666718,106.7040962,cafe,coffee_shop;vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.64,0.8999999999999999
10813698532,Starbucks,10.7668418,106.7040273,cafe,coffee_shop,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.82,0.4500000000000001
10813883806,BanhMi 362,10.7838673,106.6971695,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.75,0.625
10814200205,,10.7688175,106.6939141,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.79,0.5249999999999999
10824331070,Vo roof,10.7721804,106.7027227,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.94,4.85
10875951007,,10.7707831,106.6862844,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.86,4.6499999999999995
10882386505,,10.7709508,106.6860176,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.62,4.050000000000001
10883964605,,10.7772998,106.6883422,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.72,4.3
10892629005,,10.771379,106.6805499,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.92,4.8
10918166406,,10.7690011,106.697689,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.84,0.4000000000000001
10918264205,,10.7745901,106.7053652,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.71,0.7250000000000001
10938969305,,10.7714579,106.6725938,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.96,0.10000000000000009
10942037405,,10.761496,106.6900868,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.68,4.2
10966356405,M,10.7963018,106.71852,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.65,0.875
10982233705,Mixue,10.7930786,106.7106341,cafe,ice_cream;bubble_tea,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.99,0.025000000000000022
11025875906,,10.7720697,106.6860364,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.95,4.875
11055922106,,10.764035,106.7004839,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.88,4.699999999999999
11055959705,Gióng,10.7793468,106.7004214,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.64,4.1000000000000005
11055959805,,10.772706,106.6984247,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.93,4.825
11056054205,Café 30/4,10.7765828,106.696011,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.85,4.625
11056127407,Trứng - Cafe & Dessert,10.7958025,106.7056011,cafe,coffee_shop;sandwich;cake;dessert,,https://www.instagram.com/trungcafe.dessert,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.61,0.9750000000000001
11056307307,Café 30/4,10.7766797,106.6971987,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.76,4.4
11059884809,,10.7605562,106.7017302,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.95,0.1250000000000001
11078288705,Cafés Le,10.774285,106.6986867,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.78,4.45
11104600819,Starbucks,10.7746116,106.706044,cafe,coffee_shop,,https://www.starbucks.vn/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.74,4.35
11243016703,Phuc Long,10.7733575,106.705484,cafe,coffee_shop,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.72,0.7000000000000001
11243042924,Dynasty House,10.7737014,106.7058682,restaurant,chinese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.89,4.7250000000000005
11260084937,Lẩu Hồng Kông Ông Sủi,10.7686414,106.69044,restaurant,,,https://www.facebook.com/lauongsui,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.91,4.775
11287674769,Hana - Sinh Tố - Nước Ép,10.7608212,106.7011591,cafe,,,https://hanasmoothie.com/,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.88,4.699999999999999
11377634369,Chay Giác Ngộ,10.7603485,106.6739513,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.68,4.2
11378746769,Qúan Chay Liên Yến,10.7823261,106.6796323,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.96,0.10000000000000009
11381918869,Văn minh cà phê,10.7751982,106.7040925,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.69,0.7750000000000001
11389260043,Nus Coffee & Tea,10.7996789,106.6897148,cafe,cafe,,facebook.com/nus.coffeeandtea/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.78,4.45
11430454847,Anh Đào - Bánh Cuốn (20k),10.764137,106.6960108,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.96,0.10000000000000009
11433399569,,10.7734115,106.6979316,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.78,0.5499999999999999
11486869369,,10.771251,106.6961878,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.92,4.8
11490090270,Guru Restaurant,10.7840441,106.6828024,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.64,0.8999999999999999
11490091270,D'Nyonya,10.7764578,106.7049642,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.98,4.95
11491076669,Bún riêu ganh,10.7739063,106.698934,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.92,0.1999999999999999
11497389069,,10.7722345,106.7036201,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.78,0.5499999999999999
11515759839,宇奈とと,10.7725346,106.6957833,restaurant,japanese,,https://unatotovietnam.com/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.94,4.85
11515759840,丸亀製麺,10.7727729,106.6956468,restaurant,japanese;udon,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.63,0.925
11515767083,Thuan Kieu Vietnamese restaurant,10.7675946,106.6973498,restaurant,,,https://comtamthuankieu.com.vn/,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.74,4.35
11515767086,Kai Coffee,10.7679953,106.6985462,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.98,0.050000000000000044
11515768824,Ẩm thực Hai Lúa,10.7830982,106.6825499,restaurant,japanese,,https://amthuchailuaq3.com/,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.94,0.15000000000000013
11515846156,Mì Danbo Ramen,10.7797429,106.7049066,restaurant,japanese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.67,4.175
11515846158,ICHIBANYA,10.7799782,106.704803,restaurant,japanese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.83,0.4250000000000001
11515846159,麺屋ふた葉,10.7798863,106.7049238,restaurant,japanese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.94,4.85
11515846162,KOME,10.7796159,106.7052237,restaurant,japanese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.61,0.9750000000000001
11515846164,割烹多ま,10.7794935,106.7052172,restaurant,japanese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.63,0.925
11515846166,Torasan,10.7794442,106.7048775,restaurant,japanese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.68,4.2
11515846167,Bún Chả Hà Nội 26,10.7791805,106.7051631,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.71,0.7250000000000001
11515846168,sorimmara,10.7797644,106.7041842,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.77,4.425
11515859473,諭吉ラーメン,10.7798854,106.7056858,restaurant,japanese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.95,4.875
11515859478,hà Hàng Tori Soba Mutahiro,10.7793342,106.7054839,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.82,0.4500000000000001
11515859479,とり皮みつますホーチミン,10.7793412,106.7053498,restaurant,japanese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.71,0.7250000000000001
11515859480,Gamagol,10.779387,106.7046164,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.99,4.975
11527964469,,10.7676795,106.6971986,restaurant,spanish,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.62,4.050000000000001
11530596069,,10.7705906,106.691794,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.91,4.775
11533096039,すし亭,10.7728586,106.6952438,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.78,4.45
11533134437,The Log Restaurant,10.7900066,106.7023183,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.86,0.35000000000000003
11533134438,The Log Restaurant,10.7898708,106.702575,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.75,4.375
11563557469,,10.7865342,106.6922877,restaurant,vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.95,0.1250000000000001
11569129211,,10.7968734,106.7107967,cafe,coffee_shop,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.88,4.699999999999999
11594548069,,10.7852953,106.6996726,restaurant,indian,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.65,0.875
11609621387,Phở Thìn By SOL - Q4,10.7653742,106.7049428,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.98,0.050000000000000044
11609638683,Linh.kitchen,10.7648051,106.7040088,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.85,0.37500000000000006
11612841315,The River Oriental,10.7832461,106.7194822,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.76,4.4
11616168569,,10.7739049,106.6981873,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.81,0.47499999999999987
11617754691,Le Palais,10.7821201,106.7200947,restaurant,,,https://lepalais.vn/,"Món ăn quá tệ, không đáng tiền chút nào.",-0.76,0.6
11662155913,Lau Nam Chay,10.7924146,106.6945777,restaurant,Vegetarian,,http://launamchayannhien.com,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.84,0.4000000000000001
11690839969,Bún thịt nướng cô Lan,10.7915744,106.7099576,restaurant,vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.95,0.1250000000000001
11738708869,Amigo Grill - Farewell dinner,10.7729783,106.7045114,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.94,4.85
11758037370,Mixue,10.8016529,106.7123072,cafe,ice_cream;bubble_tea,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.63,0.925
11758037469,Căn Tin 37,10.7793435,106.7023879,restaurant,vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.78,0.5499999999999999
11758208069,Thong bún bò huê,10.7706992,106.6895953,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.7,0.7500000000000001
11760251669,,10.7730101,106.6968042,restaurant,american,,http://thewsgonwheelsaigon.com,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.7,4.25
11782344769,Bánh Mì Bảy Hổ,10.7903791,106.6966453,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.65,4.125
11782344869,Hủ Tiếu Hồng Phát,10.7705085,106.6848355,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.71,4.275
11817779499,Chillta,10.7890748,106.7004193,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.76,0.6
11829791873,Cô Ba,10.7618222,106.6994692,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.74,4.35
11896756570,Shanti Veggie – Nhà Hàng Chay,10.7699832,106.6867286,restaurant,chinese;vietnamese,,https://shantiveggie.com,"Giá cả hợp lý, chắc chắn sẽ quay lại!",1.0,5.0
11909342969,Ba Xa Ch,10.7785214,106.6986733,restaurant,coffee_shop;regional;tea,,https://chaybaxa.com/,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.93,0.17499999999999988
11945304469,,10.7903868,106.6987892,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.85,4.625
11951472994,K COFFEE,10.7631749,106.6970733,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.77,4.425
11969073930,Secret Garden,10.7689156,106.6983666,restaurant,vietnamese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.78,4.45
11974364477,CAFECUB,10.7562392,106.7021606,cafe,coffee_shop;bubble_tea;juice,,https://cafecub.vn,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.71,4.275
12057391969,Sol Kitchen & Bar,10.7740621,106.6970863,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.77,0.575
12214082201,Bún Chả Hà Nội,10.7858351,106.6995019,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.65,0.875
12218545648,Nhà hàng Hàn Quốc Choi Go Jip,10.770807,106.6997189,restaurant,asian;korean,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.82,4.55
12218545669,139 Coffee & Tea,10.7707988,106.7001322,cafe,coffee_shop,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.83,0.4250000000000001
12219002695,Frying Fish Club Vietnam,10.7966953,106.7190698,restaurant,japanese,,https://fryingfish.club/,"Thái độ nhân viên không tốt, không hài lòng.",-0.68,0.7999999999999998
12221756501,Mang's Mania Vegan Restaurant,10.7751819,106.7027648,restaurant,vietnamese,,https://mangsmania.vn/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.84,4.6
12221944101,Con soc Caffee,10.7881476,106.703977,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.8,4.5
12222241301,Âm Thực Đà Nẵng,10.7832681,106.6967587,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.9,4.75
12229057203,Cosmic Cafe,10.7723124,106.722813,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.93,0.17499999999999988
12229057204,Starbucks,10.7722284,106.72251,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.69,0.7750000000000001
12230294804,Highlands Coffee,10.7707859,106.7004642,cafe,coffee_shop;vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.71,4.275
12293737569,Atlantis Restaurant,10.7633263,106.6957869,restaurant,vietnamese;pizza;sandwich;asian,,http://happycorp.com.vn/,"Thái độ nhân viên không tốt, không hài lòng.",-0.91,0.22499999999999992
12295988101,Geek Hub,10.7876305,106.6993349,internet_cafe,,,https://geekhub.vn/,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.97,4.925
12295988201,Geek Hub,10.7927497,106.6752782,internet_cafe,,,https://geekhub.vn/,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.7,4.25
12295997501,Prem Bistro,10.786495,106.6942548,restaurant,international,,https://www.prembistro.com,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.67,4.175
12328286801,Tan Lap,10.7718641,106.6955095,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.9,0.24999999999999994
12336857399,NOIRE Cafe & Bistro The Mett - Metropole,10.7783755,106.7139718,cafe,coffee_shop;bistro;breakfast;brunch;diner,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.83,0.4250000000000001
12343421911,Ẩm Thực Chay,10.7801263,106.7037071,restaurant,vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.82,0.4500000000000001
12344378620,Agave - Mexican Bistro,10.7693499,106.7030191,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.88,4.699999999999999
12344382595,Sugar free black Sesame,10.768247,106.6987072,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.73,0.675
12344428048,Hom Nay Cafe,10.7692839,106.7010267,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.77,4.425
12344433262,Loop Coffee,10.7691711,106.7030796,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.62,4.050000000000001
12345930101,Miến Phở Gà,10.7846923,106.6979902,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.64,4.1000000000000005
12347163501,Libra Coffee,10.7855319,106.6996473,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.77,4.425
12357888665,Be An Vegetarian Cafe,10.784408,106.6977612,restaurant,vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.72,0.7000000000000001
12385759028,Phương Thanh,10.7645356,106.695117,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.79,0.5249999999999999
12404630144,Al Sham,10.7618912,106.6961881,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.87,4.675000000000001
12404705319,Restaurant Ngói,10.7602379,106.6944889,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.86,4.6499999999999995
12414857401,Bagel Brothers,10.7698526,106.6963743,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.94,0.15000000000000013
12416637037,Pergola Garden,10.7930548,106.6768767,restaurant,,,https://pergola.vn,"Thái độ nhân viên không tốt, không hài lòng.",-0.73,0.675
12422885328,Highlands Coffee,10.7687495,106.6952098,cafe,coffee_shop;vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.98,0.050000000000000044
12422885329,,10.7681861,106.6944304,restaurant,italian;mexican;thai;vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.61,0.9750000000000001
12426253410,Cơm tấm Đề Thám / Giá He,10.7683966,106.6932464,restaurant,vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.92,0.1999999999999999
12428791500,Tartine,10.7726624,106.6956445,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.89,0.27499999999999997
12442859248,Cafe Văn Khoa,10.7859381,106.7028933,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.86,0.35000000000000003
12450968926,Kaffee Klatsch,10.7820009,106.7005579,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.86,0.35000000000000003
12450973763,Căn Tin Berlin,10.7815505,106.7007624,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.67,4.175
12452421090,Highlands Coffee,10.782496,106.7009967,cafe,coffee_shop;vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.72,4.3
12452421840,Kohi Coffee,10.7835099,106.7012037,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.8,0.4999999999999999
12452684151,Phuc Long,10.7842486,106.6997882,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.85,0.37500000000000006
12452709085,Yen Sushi and Sake Pub,10.7835349,106.7010172,restaurant,japanese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.88,4.699999999999999
12455793301,Gà Ta,10.7828737,106.7020511,restaurant,vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.85,4.625
12458578633,Onáp Coffee,10.7657623,106.6890133,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.67,0.825
12458713280,Lim Veggie Bistro,10.7811487,106.706086,restaurant,vietnamese,,https://www.limveggie.com/,"Thái độ nhân viên không tốt, không hài lòng.",-0.89,0.27499999999999997
12460404483,Starbucks,10.7769817,106.7102479,cafe,coffee_shop,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.66,0.8499999999999999
12462831311,L'Entrecôte,10.7753856,106.7041456,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.96,0.10000000000000009
12466418009,Okkio,10.7760322,106.7033275,cafe,coffee_shop,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.62,4.050000000000001
12470978272,O Plant Based,10.7713047,106.7029679,restaurant,vietnamese,,https://oplantbased.vn,"Món ăn quá tệ, không đáng tiền chút nào.",-1.0,0.0
